"scenario","true_link_function","fitted_link_function","interaction_p","interaction_coef","dharma_uniformity_p","dharma_dispersion_p","dharma_quantile_fitted_p","dharma_quantile_predictor_p","dharma_categorical_design_p","dharma_valid_tests","dharma_tests_used","pregibon_link_test_p","dharma_wrong_uniformity_p","dharma_wrong_dispersion_p","dharma_wrong_quantile_fitted_p","dharma_wrong_quantile_predictor_p","dharma_wrong_categorical_design_p","dharma_wrong_valid_tests","dharma_wrong_tests_used","dharma_correct_uniformity_p","dharma_correct_dispersion_p","dharma_correct_quantile_fitted_p","dharma_correct_quantile_predictor_p","dharma_correct_categorical_design_p","dharma_correct_valid_tests","dharma_correct_tests_used","pregibon_wrong_p","pregibon_correct_p","aic_true_link_interaction","aic_fitted_link_interaction","aic_favors_true_link","aic_favors_fitted_link","aic_fitted_minus_true","target_fit_converged","target_fit_gradient_max","target_fit_hessian_min_eigen"
"Count errors","log","identity",0.00116739987943831,-0.770598101725861,0.889124124030269,0.44,0.0323350306162512,0.00147286724467033,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.6325709901636e-05,0.889124124030269,0.44,0.0323350306162512,0.00147286724467033,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.955257756809789,0.688,0.155676370303507,0.923925803825398,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.6325709901636e-05,0.64406594611015,731.479725567717,752.907725408009,TRUE,FALSE,21.4279998402919,NA,NA,NA
"Count errors","log","identity",5.8615095966088e-07,-1.12122390287302,0.931361191080717,0.576,0.358475945190483,0.0261056114607464,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00241289039017084,0.931361191080717,0.576,0.358475945190483,0.0261056114607464,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.965408202882218,0.176,0.777757779710042,0.664857453828003,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00241289039017084,0.0716482216684567,705.828265062492,712.913859966905,TRUE,FALSE,7.08559490441314,NA,NA,NA
"Count errors","log","identity",0.000342580077326912,-0.808586490812114,0.909051010782112,0.56,0.0453326185015067,0.000593521540989683,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",2.25118665552377e-05,0.909051010782112,0.56,0.0453326185015067,0.000593521540989683,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.806428625964559,0.688,0.708160750833832,0.904806672145062,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",2.25118665552377e-05,0.207788186030524,741.228723821673,761.694305287767,TRUE,FALSE,20.4655814660942,NA,NA,NA
"Count errors","log","identity",0.00125958045851233,-0.803496544008438,0.656955384923626,0.768,0.0032620999471199,3.31581669634762e-05,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",2.25684659279565e-05,0.656955384923626,0.768,0.0032620999471199,3.31581669634762e-05,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.202756131795344,0.224,0.968804371372063,0.972913731043503,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",2.25684659279565e-05,0.700303405784956,727.517250184964,746.859725376401,TRUE,FALSE,19.3424751914378,NA,NA,NA
"Count errors","log","identity",0.000592215327386455,-0.84923687916278,0.73393225911672,0.08,0.205648674906412,0.013550377143861,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000104215802934176,0.73393225911672,0.08,0.205648674906412,0.013550377143861,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.538788873972777,0.208,0.567389385860123,0.577724748345197,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000104215802934176,0.869312788155171,779.615161937314,798.406722820509,TRUE,FALSE,18.7915608831952,NA,NA,NA
"Count errors","log","identity",8.83261956700564e-07,-1.17714940648286,0.103141796174544,0,0.00221766691263225,2.54512110386962e-07,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",2.33144372006046e-10,0.103141796174544,0,0.00221766691263225,2.54512110386962e-07,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.22472886728694,0.088,0.444997840085018,0.408231281307136,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",2.33144372006046e-10,0.26973625420058,771.686266669642,813.697534999808,TRUE,FALSE,42.0112683301659,NA,NA,NA
"Count errors","log","identity",NA,NA,NA,NA,NA,NA,NA,0,"",NA,NA,NA,NA,NA,NA,0,"",0.71396912632287,0.6,0.990958961192954,0.990585061542293,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",NA,0.999259618752023,730.816792046077,NA,NA,NA,NA,NA,NA,NA
"Count errors","log","identity",0.000758517517213961,-0.800641056678407,0.32143076693405,0.152,0.0428172354120029,0.000141442835210559,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",3.84607828644141e-07,0.32143076693405,0.152,0.0428172354120029,0.000141442835210559,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.821562712787137,0.896,0.981501502493625,0.981032472194552,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",3.84607828644141e-07,0.959181707939004,749.940663843314,779.147778324402,TRUE,FALSE,29.2071144810883,NA,NA,NA
"Count errors","log","identity",5.87902920456984e-06,-1.1394420566301,0.710588000506684,0.032,0.612333661104638,0.398928832485917,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.0307427873130194,0.710588000506684,0.032,0.612333661104638,0.398928832485917,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.457043236024964,0.072,0.343371150835405,0.33818630558628,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.0307427873130194,0.251162556037799,771.060647065687,775.768614357585,TRUE,FALSE,4.70796729189851,NA,NA,NA
"Count errors","log","identity",5.1538718051794e-07,-1.18796887519758,0.675530634265362,0.712,0.195399835310312,0.00163004450202209,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",3.35010128049838e-05,0.675530634265362,0.712,0.195399835310312,0.00163004450202209,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.891783359053773,0.08,0.99435001865452,0.9381958680925,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",3.35010128049838e-05,0.628106204160771,748.551890920076,767.8930097618,TRUE,FALSE,19.3411188417235,NA,NA,NA
"Count errors","log","identity",0.00167287419839124,-0.778829332700015,0.188726155022819,0,0.0566794500578777,0.00386736874655103,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",8.25139396143128e-08,0.188726155022819,0,0.0566794500578777,0.00386736874655103,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.208533099415794,0.216,0.258104895283188,0.217710627957171,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",8.25139396143128e-08,0.499512189777768,739.613013497293,765.645957456456,TRUE,FALSE,26.0329439591625,NA,NA,NA
"Count errors","log","identity",NA,NA,NA,NA,NA,NA,NA,0,"",NA,NA,NA,NA,NA,NA,0,"",0.242747218561315,0.024,0.814711291975705,0.659253221981296,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",NA,0.267877012583071,713.142201603493,NA,NA,NA,NA,NA,NA,NA
"Count errors","log","identity",0.0004348181315746,-0.834640160759053,0.966752515031904,0.696,0.029806526165518,6.00497136848954e-06,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.23218674362117e-05,0.966752515031904,0.696,0.029806526165518,6.00497136848954e-06,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.487242471758589,0.216,0.865076157113082,0.79871920855523,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.23218674362117e-05,0.946090309639485,736.112457573784,759.499332804059,TRUE,FALSE,23.386875230275,NA,NA,NA
"Count errors","log","identity",3.51735362448925e-12,-1.54591636066292,0.715564545186088,0.752,0.552898873368574,0.0125781098898781,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.0109285384294744,0.715564545186088,0.752,0.552898873368574,0.0125781098898781,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.541497801281133,0.976,0.314021671379947,0.162483772559282,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.0109285384294744,0.00505609894293961,733.981604485623,735.281553546907,TRUE,FALSE,1.29994906128445,NA,NA,NA
"Count errors","log","identity",0.000246541590630718,-0.849399253254215,0.622173603643619,0.152,0.530560505668621,0.146701142124145,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00161114852372822,0.622173603643619,0.152,0.530560505668621,0.146701142124145,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.413772468679335,0.488,0.705317967250607,0.638381823237792,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.00161114852372822,0.246879663497045,743.749874717179,753.141160166149,TRUE,FALSE,9.39128544896994,NA,NA,NA
"Count errors","log","identity",0.00140548368844051,-0.78317848917999,0.418439564800026,0.912,0.0136778171609865,0.00958241193586168,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000148115655429951,0.418439564800026,0.912,0.0136778171609865,0.00958241193586168,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.301351001543297,0.528,0.826011692837554,0.836075621211881,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000148115655429951,0.362905599195631,744.685181096417,760.765912132923,TRUE,FALSE,16.080731036506,NA,NA,NA
"Count errors","log","identity",0.0601588841097435,-0.440131856308196,0.483646440314886,0.904,0.00116936847198066,0,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",4.53573706159511e-08,0.483646440314886,0.904,0.00116936847198066,0,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.248019288257857,0.096,0.547441488819949,0.417074458452744,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",4.53573706159511e-08,0.380995131470005,704.878713582355,737.747042587146,TRUE,FALSE,32.8683290047908,NA,NA,NA
"Count errors","log","identity",0.00891565871829996,-0.655781897730264,0.515680471774647,0.048,0.00284575822723099,0.0012660822708026,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",4.10075510159044e-07,0.515680471774647,0.048,0.00284575822723099,0.0012660822708026,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.950640517676335,0.376,0.786508829270799,0.812817081356384,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",4.10075510159044e-07,0.598987547991859,762.787147042216,788.808623346232,TRUE,FALSE,26.0214763040167,NA,NA,NA
"Count errors","log","identity",0.0127097539092274,-0.618930304398675,0.359627297856915,0.024,0.200083172868662,0.0101549939311358,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.10514309794776,0.359627297856915,0.024,0.200083172868662,0.0101549939311358,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.612862702262033,0.088,0.331565877144073,0.144278558157018,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.10514309794776,0.255557754324831,757.354084307737,756.434652581685,FALSE,TRUE,-0.919431726052267,NA,NA,NA
"Count errors","log","identity",0.00755414463809807,-0.611327744071607,0.796082748751834,0.672,0.000258539460169627,5.47909821343451e-05,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",4.36925739150999e-07,0.796082748751834,0.672,0.000258539460169627,5.47909821343451e-05,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.537012882036358,0.2,0.952639462035947,0.947095718625014,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",4.36925739150999e-07,0.311865758482619,741.95449895326,770.637605157691,TRUE,FALSE,28.6831062044319,NA,NA,NA
"Count errors","log","identity",0.023044072223476,-0.532293318329842,0.919399998786638,0.544,0.00557909067203832,0.00128071122817874,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",2.82588390121636e-06,0.919399998786638,0.544,0.00557909067203832,0.00128071122817874,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.574844808626834,0.688,0.839094557351419,0.842082609275634,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",2.82588390121636e-06,0.884265626358688,725.861047258392,749.445324403714,TRUE,FALSE,23.5842771453225,NA,NA,NA
"Count errors","log","identity",NA,NA,NA,NA,NA,NA,NA,0,"",NA,NA,NA,NA,NA,NA,0,"",0.712409577076421,0.864,0.0347638348629782,0.37739444081614,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",NA,0.758773806737066,738.816456211448,NA,NA,NA,NA,NA,NA,NA
"Count errors","log","identity",4.34480497640049e-05,-0.879464254337484,0.607025557075522,0.792,0.0247269355911866,0.00519738024310931,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",NA,0.607025557075522,0.792,0.0247269355911866,0.00519738024310931,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.877275634070913,0.776,0.0449867669086168,0.0165835938979012,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",NA,0.00086945909564667,767.212604776625,760.085348454613,FALSE,TRUE,-7.12725632201136,NA,NA,NA
"Count errors","log","identity",0.00112216779743906,-0.766497707218551,0.597853791729796,0.112,0.0857112479329208,0.000574130231413283,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.12057555828047e-07,0.597853791729796,0.112,0.0857112479329208,0.000574130231413283,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.985086656643373,0.448,0.998753252680054,0.491782052644499,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.12057555828047e-07,0.789736411214209,763.680885898203,787.457724621773,TRUE,FALSE,23.7768387235703,NA,NA,NA
"Count errors","log","identity",0.00302195718168154,-0.732068341717669,0.934867786728939,0.864,0.00847252363570661,9.70819283420132e-05,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.42562214395473e-07,0.934867786728939,0.864,0.00847252363570661,9.70819283420132e-05,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.621269602137702,0.128,0.0989876564471836,0.166765586706764,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.42562214395473e-07,0.392884574300722,703.579861313051,733.803191780588,TRUE,FALSE,30.223330467537,NA,NA,NA
"Count errors","log","identity",0.000145894460502629,-0.951101082204336,0.564805809095179,0.168,0.0278618807084788,0.000491602233957555,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",7.90602043651527e-06,0.564805809095179,0.168,0.0278618807084788,0.000491602233957555,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.845378263723619,0.824,0.787182763094505,0.772706911764626,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",7.90602043651527e-06,0.88074727462912,756.366227863343,778.410240383338,TRUE,FALSE,22.044012519995,NA,NA,NA
"Count errors","log","identity",5.42365440040346e-05,-1.05039492842081,0.791841405078356,0.008,0.0074587853887566,4.60241604121059e-05,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",5.6055982529575e-06,0.791841405078356,0.008,0.0074587853887566,4.60241604121059e-05,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.899703781698648,0.176,0.981542161289551,0.982964795648819,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",5.6055982529575e-06,0.315499480135166,742.132855026961,766.341027893421,TRUE,FALSE,24.2081728664594,NA,NA,NA
"Count errors","log","identity",4.34679624976396e-06,-1.05856972694032,0.539416309591499,0.072,0.00841126814082382,0.000297160586168577,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",4.23690493431893e-05,0.539416309591499,0.072,0.00841126814082382,0.000297160586168577,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.839002338110358,0.336,0.834280836687895,0.95962883135617,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",4.23690493431893e-05,0.493376913415676,756.448713651799,776.467016869408,TRUE,FALSE,20.0183032176092,NA,NA,NA
"Count errors","log","identity",6.31395689700762e-09,-1.49978054874413,0.687473311963225,0.048,0.132994455033309,0.0264003201548547,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",9.74979330712828e-05,0.687473311963225,0.048,0.132994455033309,0.0264003201548547,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.846827845676514,0.176,0.568228173788622,0.559503763149621,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",9.74979330712828e-05,0.458593099117707,775.707570253186,792.979925421048,TRUE,FALSE,17.2723551678616,NA,NA,NA
"Count errors","log","identity",6.17982453251525e-05,-1.04157926281319,0.481077867511973,0.704,0.787778647698489,0.0246249328322604,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.0020255673633094,0.481077867511973,0.704,0.787778647698489,0.0246249328322604,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.582591901089171,0.656,0.889491181648692,0.593088210202866,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.0020255673633094,0.398161766227217,743.147229243633,751.630535124762,TRUE,FALSE,8.48330588112822,NA,NA,NA
"Count errors","log","identity",6.67674180223249e-05,-0.89753597763971,0.464268508299532,0.44,0.0178789557132402,7.09106271667981e-06,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.64603704611274e-08,0.464268508299532,0.44,0.0178789557132402,7.09106271667981e-06,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.938992317531915,0.432,0.970512538391792,0.862220735548149,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",1.64603704611274e-08,0.816984139249812,739.578357108424,772.330957947185,TRUE,FALSE,32.7526008387604,NA,NA,NA
"Count errors","log","identity",8.9530517183333e-07,-1.1777659369027,0.964860468407871,0.768,0.221184190431493,0.0555320639751679,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000191004326135867,0.964860468407871,0.768,0.221184190431493,0.0555320639751679,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.724273864898779,0.328,0.156721467798765,0.864486948100698,NA,4,"uniformity; dispersion; quantile_fitted; quantile_predictor",0.000191004326135867,0.88241761461294,716.863444329478,734.431442693874,TRUE,FALSE,17.5679983643955,NA,NA,NA
